combination,temperature,richness,replicate,predicted_species,microcosmID,day,N,mean_major,mean_volume,rel_richness
Colp,21,1,1,Colp,00395,7,32,92.0337316868928,115606.701474459,0
Colp,21,1,1,Colp,00395,8,27.7777777777778,91.5535986504588,116179.369874007,0
Colp,21,1,1,Colp,00395,9,20.7222222222222,91.390262804088,119361.049008814,0
Colp,21,1,1,Colp,00395,10,17,91.3041213648829,120603.370578,0
Colp,21,1,1,Colp,00395,11,17,90.7176445407271,115799.692010022,0
Colp,21,1,1,Colp,00395,12,17,90.3585600417618,112298.337919965,0
Colp,21,1,1,Colp,00395,13,20.75,91.5717246729997,119288.076697695,0
Colp,21,1,1,Colp,00395,14,25,92.6136126467209,126048.04647903,0
Colp,21,1,1,Colp,00395,15,24.56,92.204051940277,124534.692647624,0
Colp,21,1,1,Colp,00395,16,22.08,91.1715696625525,119411.709342933,0
Colp,21,1,1,Colp,00395,17,18.82,89.7649240922362,112509.606796645,0
Colp,21,1,1,Colp,00395,18,16.04,88.2328735080171,105658.895240451,0
Colp,21,1,1,Colp,00395,19,15,86.824176188584,100690.084906038,0
Colp,21,1,1,Colp,00395,20,17.6666666666667,85.0121948794008,98040.5159300558,0
Colp,21,1,1,Colp,00395,21,20,84.0835457285975,97162.5109500692,0
Colp,21,1,1,Colp,00395,22,17.3148148148148,86.1290282816574,98457.0400818149,0
Colp,21,1,1,Colp,00395,23,12.6851851851852,89.4230963586792,101011.052762684,0
Colp,21,1,1,Colp,00395,24,10,91.2098697542735,103206.501958223,0
Colp,21,1,1,Colp,00395,25,10.9583333333333,91.2887165272899,105043.453273604,0
Colp,21,1,1,Colp,00395,26,15,91.2906009911941,105084.448385014,0
Colp,21,1,1,Colp,00395,27,24.8125,90.7578129582013,100516.290684473,0
Colp,21,1,1,Colp,00395,28,33,89.5462107793033,94746.1260920049,0
Colp,21,1,1,Colp,00395,29,31.7222222222222,87.9218644526085,90910.1782394239,0
Colp,21,1,1,Colp,00395,30,26.1111111111111,85.9476124696883,87507.5993175732,0
Colp,21,1,1,Colp,00395,31,21,83.7804745554376,83138.9630290627,0
Colp,21,1,1,Colp,00395,32,17.4375,81.2782045540278,75919.5006735046,0
Colp,21,1,1,Colp,00395,33,16,78.7793348182106,69604.5101204765,0
Colp,21,1,1,Colp,00395,34,20.4791666666667,76.4845236431404,68060.9435597058,0
Colp,21,1,1,Colp,00395,35,25,74.9627127937077,69102.1758320883,0
Colp,21,1,1,Colp,00395,36,23.6481481481481,74.5637008015325,72885.4905660996,0
Colp,21,1,1,Colp,00395,37,20.0185185185185,74.4257646305644,77943.183974282,0
Colp,21,1,1,Colp,00395,38,18,74.1622346216667,79818.0824670472,0
Colp,21,1,1,Colp,00395,39,21.0208333333333,73.174865407635,75278.477102559,0
Colp,21,1,1,Colp,00395,40,23,71.6882952035712,67865.2507311833,0
Colp,21,1,1,Colp,00395,41,17.625,70.0721895953223,60185.9979921157,0
Colp,21,1,1,Colp,00395,42,10,68.3477594444445,52020.2204327235,0
Colp,21,1,2,Colp,00373,1,31,101.513839324589,139866.317923673,0
Colp,21,1,2,Colp,00373,2,31.625,96.655291414564,123149.329385529,0
Colp,21,1,2,Colp,00373,3,32,92.5092719696568,108912.157953268,0
Colp,21,1,2,Colp,00373,4,31.5208333333333,90.6162853046174,102236.172148277,0
Colp,21,1,2,Colp,00373,5,31,89.2049323356662,97796.5348299295,0
Colp,21,1,2,Colp,00373,6,31.6851851851852,86.9339258678601,90337.5206910474,0
Colp,21,1,2,Colp,00373,7,32.6481481481481,84.3550597080147,82553.8817265117,0
Colp,21,1,2,Colp,00373,8,32,81.4776856563266,78201.4767140379,0
Colp,21,1,2,Colp,00373,9,27.1041666666667,77.4345532217088,77496.1221197368,0
Colp,21,1,2,Colp,00373,10,23,74.5351405190441,77208.0288029381,0
Colp,21,1,2,Colp,00373,11,26.3125,74.0528256735813,74361.8179181648,0
Colp,21,1,2,Colp,00373,12,30,74.0296237528665,72615.5087734518,0
Colp,21,1,2,Colp,00373,13,27.8888888888889,74.9768590214612,78170.4286696233,0
Colp,21,1,2,Colp,00373,14,23.6111111111111,76.5855508319503,86355.8491920152,0
Colp,21,1,2,Colp,00373,15,21,77.5526419389672,89401.2343652062,0
Colp,21,1,2,Colp,00373,16,23.4375,77.0750118020685,79966.7923638206,0
Colp,21,1,2,Colp,00373,17,25,76.0517165088676,69751.5059978367,0
Colp,21,1,2,Colp,00373,18,19,74.9287606953242,71297.2607003257,0
Colp,21,1,2,Colp,00373,19,12,74.0350740491836,74695.2348088869,0
Colp,21,1,2,Colp,00373,20,8.55555555555556,74.0240146092184,72935.6932300924,0
Colp,21,1,2,Colp,00373,21,6.61111111111111,74.4046002307208,69546.8679963244,0
Colp,21,1,2,Colp,00373,22,6,74.5349159128665,67447.2751306999,0
Colp,21,1,2,Colp,00373,23,7.1875,74.219340535157,68877.268730394,0
Colp,21,1,2,Colp,00373,24,10,73.3665241858475,70350.6962207701,0
Colp,21,1,2,Colp,00373,25,14.9583333333333,71.1442706725914,68240.7780672405,0
Colp,21,1,2,Colp,00373,26,19,69.4018243221691,65866.1942274347,0
Colp,21,1,2,Colp,00373,27,18.9074074074074,70.5528586725042,66110.7917161704,0
Colp,21,1,2,Colp,00373,28,16.7592592592593,72.8096872627277,67233.8221371055,0
Colp,21,1,2,Colp,00373,29,14,73.4069226856459,67045.3376272258,0
Colp,21,1,2,Colp,00373,30,10.5416666666667,69.6284577385858,63292.3012845192,0
Colp,21,1,2,Colp,00373,31,7,66.1194292574657,59962.3436421979,0
Colp,21,1,2,Colp,00373,32,4.22916666666667,65.7228867255445,59530.149070781,0
Colp,21,1,2,Colp,00373,33,3,65.6998438271605,59476.5759505482,0
Colp,21,1,2,Colp,00373,34,4.75925925925926,66.564679629847,60018.8165263971,0
Colp,21,1,2,Colp,00373,35,8.07407407407407,68.0306441454819,60804.6297403941,0
Colp,21,1,2,Colp,00373,36,11,68.7994687428935,60660.1799427563,0
Colp,21,1,2,Colp,00373,37,13.2083333333333,68.216378086453,58803.1809387016,0
Colp,21,1,2,Colp,00373,38,14,66.683045844043,55867.6712010864,0
Colp,21,1,2,Colp,00373,39,11.5625,64.1289811290605,52138.5696683312,0
Colp,21,1,2,Colp,00373,40,8,61.1475297667758,48028.6546607416,0
Colp,21,1,2,Colp,00373,41,5,58.3797717281422,44109.1463905691,0
Colp,21,1,2,Colp,00373,42,2,55.6120136895085,40189.6381203967,0
Colp,21,1,3,Colp,00443,1,51,94.826172781349,114708.379510738,0
Colp,21,1,3,Colp,00443,2,46,98.24123812621,121351.840826694,0
Colp,21,1,3,Colp,00443,3,41,100.157281097893,124697.581112241,0
Colp,21,1,3,Colp,00443,4,35.8888888888889,98.0643737818172,118219.135870566,0
Colp,21,1,3,Colp,00443,5,30.7777777777778,93.9727699681708,107343.729255011,0
Colp,21,1,3,Colp,00443,6,26,90.1656750945763,100108.731149577,0
Colp,21,1,3,Colp,00443,7,21,87.5927942940684,102400.465313539,0
Colp,21,1,3,Colp,00443,8,18,85.2116580660095,105558.615568529,0
Colp,21,1,3,Colp,00443,9,20.6666666666667,82.3930877032892,101860.470777503,0
Colp,21,1,3,Colp,00443,10,24,80.0845439767231,96097.3776549725,0
Colp,21,1,3,Colp,00443,11,23.037037037037,78.9539171806688,89899.9382619913,0
Colp,21,1,3,Colp,00443,12,20.6296296296296,78.5321754096069,83434.4214824218,0
Colp,21,1,3,Colp,00443,13,20,78.7738380677236,79492.8243053435,0
Colp,21,1,3,Colp,00443,14,24.2708333333333,80.3069470407399,80861.4284966861,0
Colp,21,1,3,Colp,00443,15,28,81.8804607034629,83566.6396872046,0
Colp,21,1,3,Colp,00443,16,25.125,81.9703959426824,84179.2752420185,0
Colp,21,1,3,Colp,00443,17,21,81.3298942817837,83189.7934475255,0
Colp,21,1,3,Colp,00443,18,18.7222222222222,79.8422476800975,78478.7851833976,0
Colp,21,1,3,Colp,00443,19,17.2777777777778,77.9902167211568,72373.3973904505,0
Colp,21,1,3,Colp,00443,20,18,77.2245854339741,70075.1083286341,0
Colp,21,1,3,Colp,00443,21,23.125,78.8942147123807,77120.7245900646,0
Colp,21,1,3,Colp,00443,22,29,81.0061108993154,84174.5773028237,0
Colp,21,1,3,Colp,00443,23,32.4791666666667,81.873075584395,80563.4914791835,0
Colp,21,1,3,Colp,00443,24,33,81.8073736023343,75497.3455008583,0
Colp,21,1,3,Colp,00443,25,27.9259259259259,80.4172020266932,76181.1595004858,0
Colp,21,1,3,Colp,00443,26,20.0740740740741,78.280185355252,78721.0100898923,0
Colp,21,1,3,Colp,00443,27,14,76.2876617946615,79185.8271059227,0
Colp,21,1,3,Colp,00443,28,12.2708333333333,74.7452258312706,75080.7298009956,0
Colp,21,1,3,Colp,00443,29,12,73.4748125879839,69194.6134023749,0
Colp,21,1,3,Colp,00443,30,11.4583333333333,72.5257792292844,62106.8777938791,0
Colp,21,1,3,Colp,00443,31,11,71.9711864770368,57405.4483895362,0
Colp,21,1,3,Colp,00443,32,9.62962962962963,71.9090534658724,60206.2653354256,0
Colp,21,1,3,Colp,00443,33,8.2037037037037,72.154637414022,66488.4824384006,0
Colp,21,1,3,Colp,00443,34,9,72.4851999444419,71054.3022840485,0
Colp,21,1,3,Colp,00443,35,15.6041666666667,73.2802375606847,72220.8962511689,0
Colp,21,1,3,Colp,00443,36,21,73.3377470830005,69855.1546697603,0
Colp,21,1,3,Colp,00443,37,16.9375,70.9596035450758,61397.9492432481,0
Colp,21,1,3,Colp,00443,38,10,67.7801979765215,50695.7062112021,0
Colp,21,1,3,Colp,00443,39,4.5,65.001423423282,41115.9819819231,0
Colp,21,1,3,Colp,00443,40,,62.2226488700425,31536.257752644,0
Colp,21,1,3,Colp,00443,41,,59.443874316803,21956.5335233649,0
Colp,21,1,3,Colp,00443,42,,56.6650997635635,12376.8092940858,0
Colp,23,1,1,Colp,00542,1,25,105.370854391647,157116.434709213,0
Colp,23,1,1,Colp,00542,2,17.5625,103.950365728124,155126.78891885,0
Colp,23,1,1,Colp,00542,3,12,102.303078430049,152188.356742536,0
Colp,23,1,1,Colp,00542,4,12.0625,99.8731174944568,146503.722069929,0
Colp,23,1,1,Colp,00542,5,14,97.4209133920448,139669.987688261,0
Colp,23,1,1,Colp,00542,6,15.1666666666667,95.6236219931248,131441.217785433,0
Colp,23,1,1,Colp,00542,7,16.3333333333333,94.0990712178466,122945.36345179,0
Colp,23,1,1,Colp,00542,8,17,92.5523314478149,118488.674229511,0
Colp,23,1,1,Colp,00542,9,16.725,90.7261695256968,123144.31768352,0
Colp,23,1,1,Colp,00542,10,16,89.1734761831404,128602.789258526,0
Colp,23,1,1,Colp,00542,11,14.872,88.4402736838068,127990.687446978,0
Colp,23,1,1,Colp,00542,12,13.236,88.1991197964739,125271.899449415,0
Colp,23,1,1,Colp,00542,13,11.764,88.0600739938929,120934.599689828,0
Colp,23,1,1,Colp,00542,14,11.128,87.6331957488147,115466.962592207,0
Colp,23,1,1,Colp,00542,15,12,86.5285445339905,109357.162580543,0
Colp,23,1,1,Colp,00542,16,16.5875,83.6778787691964,99728.4100033081,0
Colp,23,1,1,Colp,00542,17,21,81.2924456918628,91982.7866089836,0
Colp,23,1,1,Colp,00542,18,20.3125,82.390401361305,94983.960506032,0
Colp,23,1,1,Colp,00542,19,18,83.9563345318858,99349.5694010767,0
Colp,23,1,1,Colp,00542,20,15.6666666666667,83.7427491326161,97476.9990043659,0
Colp,23,1,1,Colp,00542,21,13.1666666666667,82.8364691211728,93300.1488110413,0
Colp,23,1,1,Colp,00542,22,12,81.7179162823568,89661.2254196916,0
Colp,23,1,1,Colp,00542,23,12,80.4122706071723,87404.8371354292,0
Colp,23,1,1,Colp,00542,24,12,78.9520004851016,86429.8902439509,0
Colp,23,1,1,Colp,00542,25,13.6458333333333,77.416280738414,88608.1307067171,0
Colp,23,1,1,Colp,00542,26,15,76.2227260769931,90222.5253986347,0
Colp,23,1,1,Colp,00542,27,12.7962962962963,75.8136255963518,87002.7932970219,0
Colp,23,1,1,Colp,00542,28,9.2037037037037,75.8546383312083,81860.6051125403,0
Colp,23,1,1,Colp,00542,29,7,76.1798334043108,78609.3733848407,0
Colp,23,1,1,Colp,00542,30,8.35416666666667,77.4558499067527,78083.4016961774,0
Colp,23,1,1,Colp,00542,31,10,77.856332318665,76909.5102845,0
Colp,23,1,1,Colp,00542,32,10,74.3676706293964,67488.466779105,0
Colp,23,1,1,Colp,00542,33,10,70.8234644793069,57341.5043188569,0
Colp,23,1,1,Colp,00542,34,8.94444444444444,70.9819529687331,57339.3824671862,0
Colp,23,1,1,Colp,00542,35,7,72.5179433026836,61338.400376179,0
Colp,23,1,1,Colp,00542,36,6,72.6716793209877,63999.7532163628,0
Colp,23,1,1,Colp,00542,37,7.39583333333333,69.02718924268,63971.1065441993,0
Colp,23,1,1,Colp,00542,38,9,65.6102966548963,63395.4662471503,0
Colp,23,1,1,Colp,00542,39,8.75,65.0645477028376,57451.4763210896,0
Colp,23,1,1,Colp,00542,40,8,64.9320362715645,48132.2054801987,0
Colp,23,1,1,Colp,00542,41,7.5,64.7563964346075,40500.5750967229,0
Colp,23,1,1,Colp,00542,42,7,64.5807565976505,32868.9447132471,0
Colp,23,1,2,Colp,00500,1,2,75.7626837804592,51015.38808723,0
Colp,23,1,2,Colp,00500,2,10.5625,91.152890425994,116859.659466782,0
Colp,23,1,2,Colp,00500,3,19,101.561533119659,164367.850012197,0
Colp,23,1,2,Colp,00500,4,27,102.541047100032,147699.757638131,0
Colp,23,1,2,Colp,00500,5,21.5625,102.450478444694,152764.97334366,0
Colp,23,1,2,Colp,00500,6,15,101.667718051624,157765.705585909,0
Colp,23,1,2,Colp,00500,7,17.875,98.6707790365489,142467.931767892,0
Colp,23,1,2,Colp,00500,8,22,94.7015123331862,123913.653131537,0
Colp,23,1,2,Colp,00500,9,22.1111111111111,91.51095535185,113410.29970636,0
Colp,23,1,2,Colp,00500,10,20.7222222222222,88.474196581748,105884.606590425,0
Colp,23,1,2,Colp,00500,11,19,85.6363876566355,99934.51723315,0
Colp,23,1,2,Colp,00500,12,16.625,82.8288492889556,95050.3147207363,0
Colp,23,1,2,Colp,00500,13,15,80.7866702755391,93402.0491861825,0
Colp,23,1,2,Colp,00500,14,16.875,80.3217770302231,98193.8113534202,0
Colp,23,1,2,Colp,00500,15,19,80.8661286586122,103303.454410136,0
Colp,23,1,2,Colp,00500,16,18.9444444444444,82.8522486462499,103675.491374863,0
Colp,23,1,2,Colp,00500,17,17.8888888888889,85.3624991714661,101732.390647073,0
Colp,23,1,2,Colp,00500,18,16,85.7024910714286,97319.323013428,0
Colp,23,1,2,Colp,00500,19,11.625,80.4912169165632,88337.8708551088,0
Colp,23,1,2,Colp,00500,20,9,75.9051809284503,78510.1006471524,0
Colp,23,1,2,Colp,00500,21,14.8958333333333,75.6855949155341,71836.1346873328,0
Colp,23,1,2,Colp,00500,22,21,75.6418966573087,67750.1353189162,0
Colp,23,1,2,Colp,00500,23,20.0185185185185,75.5271412221575,67494.2284434691,0
Colp,23,1,2,Colp,00500,24,16.1481481481482,75.177314338098,69347.4008502194,0
Colp,23,1,2,Colp,00500,25,13,74.4610292650558,70591.9008663373,0
Colp,23,1,2,Colp,00500,26,11.9166666666667,72.5199087987384,69983.3194398773,0
Colp,23,1,2,Colp,00500,27,12,71.4750352029915,68834.376887491,0
Colp,23,1,2,Colp,00500,28,14.0625,74.7408801331109,67158.9581917006,0
Colp,23,1,2,Colp,00500,29,16,77.8577652393873,66405.9982450278,0
Colp,23,1,2,Colp,00500,30,15.6666666666667,76.5583742993528,68596.5614128527,0
Colp,23,1,2,Colp,00500,31,14.3333333333333,73.498916244451,72128.8786901038,0
Colp,23,1,2,Colp,00500,32,13,71.591256260175,74839.2172661694,0
Colp,23,1,2,Colp,00500,33,12.3125,72.7295797317931,75709.5543058647,0
Colp,23,1,2,Colp,00500,34,11,74.3243720311221,75529.4910731506,0
Colp,23,1,2,Colp,00500,35,7.29166666666667,74.5815167968877,74697.0080142831,0
Colp,23,1,2,Colp,00500,36,4,73.79845,72748.4349079699,0
Colp,23,1,2,Colp,00500,37,3.75925925925926,70.8766731463043,68034.1306282945,0
Colp,23,1,2,Colp,00500,38,4.90740740740741,67.1111205094158,62410.2612807184,0
Colp,23,1,2,Colp,00500,39,6,65.415584904581,60390.7650490928,0
Colp,23,1,2,Colp,00500,40,6.52083333333333,68.0550912485826,65733.0211921706,0
Colp,23,1,2,Colp,00500,41,7,72.2471103666245,73778.5571722113,0
Colp,23,1,2,Colp,00500,42,7.5,75.6628730976463,80472.4532337705,0
Colp,23,1,3,Colp,00593,1,22,105.003657446566,151125.76863121,0
Colp,23,1,3,Colp,00593,2,18.5,104.634194644165,147639.46243952,0
Colp,23,1,3,Colp,00593,3,16,103.723811475146,144044.443634852,0
Colp,23,1,3,Colp,00593,4,17.0416666666667,100.69700089349,139820.92447368,0
Colp,23,1,3,Colp,00593,5,18,98.1166025707726,136093.417734663,0
Colp,23,1,3,Colp,00593,6,15.3703703703704,97.6049847152547,133186.312159058,0
Colp,23,1,3,Colp,00593,7,11.2962962962963,97.4349165310144,131085.506630297,0
Colp,23,1,3,Colp,00593,8,8,97.1667584883055,131423.579305978,0
Colp,23,1,3,Colp,00593,9,5.83333333333333,96.1595095456164,138623.044322319,0
Colp,23,1,3,Colp,00593,10,6,94.3087788457741,142943.622913502,0
Colp,23,1,3,Colp,00593,11,11.7083333333333,91.1583330259238,131409.236704037,0
Colp,23,1,3,Colp,00593,12,18,88.5639065036455,116799.305893116,0
Colp,23,1,3,Colp,00593,13,20.6666666666667,87.8889743713982,107739.22264487,0
Colp,23,1,3,Colp,00593,14,21.7777777777778,87.6661054202186,100855.806699334,0
Colp,23,1,3,Colp,00593,15,22,87.4821676153866,97172.8360869377,0
Colp,23,1,3,Colp,00593,16,22,86.8957678888143,99731.5431163706,0
Colp,23,1,3,Colp,00593,17,22,86.3221557942864,103291.194881653,0
Colp,23,1,3,Colp,00593,18,20.984,86.5535092580769,102340.21997604,0
Colp,23,1,3,Colp,00593,19,18.472,87.3535034844154,99618.1135898641,0
Colp,23,1,3,Colp,00593,20,15.268,88.0512162883244,96102.3058271642,0
Colp,23,1,3,Colp,00593,21,12.176,87.9757254848264,92770.2267919805,0
Colp,23,1,3,Colp,00593,22,10,86.4561088889436,90599.3065883528,0
Colp,23,1,3,Colp,00593,23,9.45,81.7887563852247,91388.8589831428,0
Colp,23,1,3,Colp,00593,24,9,76.5412467694771,90617.9388929942,0
Colp,23,1,3,Colp,00593,25,6.64583333333333,73.4807401268288,82036.8662898058,0
Colp,23,1,3,Colp,00593,26,5,71.9535711111111,73057.4036961643,0
Colp,23,1,3,Colp,00593,27,6.40740740740741,72.3932858541375,69364.7398988595,0
Colp,23,1,3,Colp,00593,28,9.25925925925926,73.9895863562213,68070.7506978624,0
Colp,23,1,3,Colp,00593,29,12,75.481329455078,68304.6722676885,0
Colp,23,1,3,Colp,00593,30,14.8541666666667,76.3789919706598,70622.7786459956,0
Colp,23,1,3,Colp,00593,31,16,77.2058239316934,74303.6492736435,0
Colp,23,1,3,Colp,00593,32,11.7083333333333,78.4384675192122,78772.8824586098,0
Colp,23,1,3,Colp,00593,33,7,78.9910183912861,82037.2756493871,0
Colp,23,1,3,Colp,00593,34,6.07407407407407,77.3246270245954,81453.8911101613,0
Colp,23,1,3,Colp,00593,35,6.75925925925926,74.7413287068153,78974.945017052,0
Colp,23,1,3,Colp,00593,36,8,73.4166475208723,76577.6612280511,0
Colp,23,1,3,Colp,00593,37,10.2916666666667,75.4020474128876,75236.5653855068,0
Colp,23,1,3,Colp,00593,38,12,77.2521030649513,73427.8921051439,0
Colp,23,1,3,Colp,00593,39,10.5,75.3922560260882,70002.1229630409,0
Colp,23,1,3,Colp,00593,40,8,72.4531018983959,66047.5296550381,0
Colp,23,1,3,Colp,00593,41,6,70.0536013151182,62357.3484299852,0
Colp,23,1,3,Colp,00593,42,4,67.6541007318405,58667.1672049324,0
Colp,25,1,1,Colp,00708,1,7,102.420570597966,185892.364806043,0
Colp,25,1,1,Colp,00708,2,4.92592592592593,102.018534655928,185475.5754295,0
Colp,25,1,1,Colp,00708,3,2.85185185185185,101.61649871389,185058.786052957,0
Colp,25,1,1,Colp,00708,4,2,101.163083333333,183785.989974118,0
Colp,25,1,1,Colp,00708,5,3.41666666666667,100.617905158769,180499.951311163,0
Colp,25,1,1,Colp,00708,6,6,100.016481859132,177245.699872393,0
Colp,25,1,1,Colp,00708,7,9.125,99.1995515558507,175749.65613499,0
Colp,25,1,1,Colp,00708,8,12,98.7281960154689,176095.747777928,0
Colp,25,1,1,Colp,00708,9,13.9444444444444,98.9219175167406,180348.463992882,0
Colp,25,1,1,Colp,00708,10,15.2222222222222,99.6000194301217,186158.971047081,0
Colp,25,1,1,Colp,00708,11,15,101.155190958959,188390.937189439,0
Colp,25,1,1,Colp,00708,12,11.1875,105.319073345521,185062.882887653,0
Colp,25,1,1,Colp,00708,13,8,108.035605280689,175116.484659402,0
Colp,25,1,1,Colp,00708,14,11.4375,103.695869346293,152869.707238889,0
Colp,25,1,1,Colp,00708,15,15,98.0747982985241,130366.526188688,0
Colp,25,1,1,Colp,00708,16,12.7777777777778,95.2033455254183,116291.741067944,0
Colp,25,1,1,Colp,00708,17,8.38888888888889,93.4303161517967,107121.002097727,0
Colp,25,1,1,Colp,00708,18,6,93.0193984206346,107378.003837365,0
Colp,25,1,1,Colp,00708,19,8.6875,96.0295821539668,128831.350048551,0
Colp,25,1,1,Colp,00708,20,12,97.8218016901317,148618.766528939,0
Colp,25,1,1,Colp,00708,21,12.2083333333333,91.4682491612568,137647.932205979,0
Colp,25,1,1,Colp,00708,22,11,84.7078215275345,119965.647115006,0
Colp,25,1,1,Colp,00708,23,8.22222222222222,83.6170391735062,109170.709761209,0
Colp,25,1,1,Colp,00708,24,4.72222222222222,84.9698205850305,101076.151734312,0
Colp,25,1,1,Colp,00708,25,3,87.0289251736111,101289.381936193,0
Colp,25,1,1,Colp,00708,26,3,89.2023679945952,117981.999097653,0
Colp,25,1,1,Colp,00708,27,3,92.8142666666667,138685.267856324,0
Colp,25,1,1,Colp,00708,28,3.47916666666667,100.316540757022,150488.9450807,0
Colp,25,1,1,Colp,00708,29,4,105.869315906085,158319.637181459,0
Colp,25,1,1,Colp,00708,30,3.87037037037037,102.071008699457,162202.802865334,0
Colp,25,1,1,Colp,00708,31,3.46296296296296,94.4617516133779,163748.907816884,0
Colp,25,1,1,Colp,00708,32,3,91.1533408501545,166737.644578248,0
Colp,25,1,1,Colp,00708,33,2.33333333333333,98.9509128467477,173744.590144821,0
Colp,25,1,1,Colp,00708,34,2,107.14776875,181005.440368317,0
Colp,25,1,1,Colp,00708,35,2.7375,104.982912284649,186755.078423967,0
Colp,25,1,1,Colp,00708,36,4,100.531389965986,188648.6825549,0
Colp,25,1,1,Colp,00708,37,5.408,98.6911437254842,184234.239598149,0
Colp,25,1,1,Colp,00708,38,6.984,97.4553446650133,176428.476150203,0
Colp,25,1,1,Colp,00708,39,8.656,96.5649439931317,166684.815278718,0
Colp,25,1,1,Colp,00708,40,10.352,95.7608929183974,156456.680051349,0
Colp,25,1,1,Colp,00708,41,12,94.7841426493684,147197.493535748,0
Colp,25,1,1,Colp,00708,42,13.6,93.6346931860449,138907.255731918,0
Colp,25,1,2,Colp,00676,1,7,105.995684353742,239234.078455561,0
Colp,25,1,2,Colp,00676,2,8.1875,109.759114758517,233123.600131043,0
Colp,25,1,2,Colp,00676,3,9,110.590266390176,221685.613110005,0
Colp,25,1,2,Colp,00676,4,8.875,101.31919793188,190777.76948056,0
Colp,25,1,2,Colp,00676,5,8,91.7266182416748,161517.0781923,0
Colp,25,1,2,Colp,00676,6,6.16666666666667,89.667047741619,148540.731669306,0
Colp,25,1,2,Colp,00676,7,3.83333333333333,91.0885006298395,144863.933196584,0
Colp,25,1,2,Colp,00676,8,2,94.76035651341,154960.208268185,0
Colp,25,1,2,Colp,00676,9,1,103.217975050489,197722.911532567,0
Colp,25,1,2,Colp,00676,10,1,110.285266666667,233227.402918052,0
Colp,25,1,2,Colp,00676,11,2.52083333333333,106.482728011369,204854.278889516,0
Colp,25,1,2,Colp,00676,12,5,101.185143480606,170790.461270806,0
